AwayTeam,HomeTeam,AwayOffense,AwayDefense,AwayDiscapline,AwayTeamScore,AwayCenScore,AwayDefScore,AwayGScore,AwayWingScore,AwayPlayerScore,AwaySchedScore,AwayFloStrength,Awaylast3games,Awaylast5games,Awaylast7games,Awaylast10games,AwayPlayedYest,HomeOffense,HomeDefense,HomeDiscapline,HomeTeamScore,HomeCenScore,HomeDefScore,HomeGScore,HomeWingScore,HomePlayerScore,HomeSchedScore,HomeFloStrength,Homelast3games,Homelast5games,Homelast7games,Homelast10games,HomePlayedYest,gameID,ASpread,SpreadAwayOdd,HSpread,SpreadHomeOdd,OU,BookWin,BookSpread,predPD,FloWin,predOU,FloSpr,FloOU,SprWinnings,OUWinnings,AwayBookOdds,HomeBookOdds,WLWinnings,AScore,HScore,WTeam,TotGl,PD,MLCorr,ActSpr,ActOU,OUCorr,SprCorr,MLNet,SprNet,OUNet
STL,MTL,-0.695,-0.324,1.052,0.44,0.27,0.008,0.476,-0.061,0.527,0.441,0.483,0.597,0.665,0.711,0.531,1,-1.163,-1.535,0.949,0.303,-0.293,-0.031,0.025,-0.286,0.342,0.315,0.266,0.528,0.442,0.24,0.323,1,STLMTL20240211,-1.5,197,1.5,-246,6,STL,1.5,1.7699999999999996,STL,6.0009999999999994,-1.5,Over,1.97,0.91,-187,167,0.53,7,2,STL,9,5,1,-1.5,Over,1,1,0.53,0.91,1.97
VAN,WSH,0.327,0.83,-0.451,0.584,0.664,0.885,0.82,0.636,0.863,0.766,0.697,0.337,0.344,0.486,0.497,1,-1.635,0.041,0.883,0.39,-0.166,-0.425,0.024,-0.085,0.332,0.31,0.31,0.399,0.252,0.184,0.314,1,VANWSH20240211,-1.5,140,1.5,-167,6,VAN,1.5,3.4699999999999993,VAN,3.8209999999999997,-1.5,Under,1.4,0.91,-130,110,0.77,3,2,VAN,5,1,1,1.5,Under,1,0,0.77,0.91,-1
SEA,NJD,-0.755,0.493,-0.018,0.479,-0.047,0.115,0.424,-0.112,0.471,0.44,0.447,0.37,0.415,0.364,0.338,0,0.541,-0.508,-0.278,0.497,0.32,0.11,-0.865,0.28,0.397,0.44,0.432,0.49,0.337,0.335,0.33,0,SEANJD20240212,1.5,-208,-1.5,170,6.5,NJD,1.5,-0.2500000000000009,NJD,5.801,1.5,Under,0.48,0.91,160,-180,0.56,1,3,NJD,4,2,1,-1.5,Under,1,0,0.56,0.91,-1
CGY,NYR,0.305,0.152,-0.006,0.536,0.23,0.316,0.2,-0.074,0.512,0.516,0.55,0.836,0.657,0.548,0.577,0,0.479,0.916,-0.952,0.593,-0.057,0.406,0.231,0.423,0.558,0.622,0.622,0.66,0.741,0.68,0.607,0,CGYNYR20240212,1.5,-184,-1.5,151,6,NYR,1.5,-1.12,NYR,5.715999999999999,1.5,Under,0.54,0.91,141,-161,0.62,0,2,NYR,2,2,1,-1.5,Under,1,0,0.62,0.91,-1
ARI,PHI,-1.079,-0.376,-0.464,0.374,0.009,-0.187,0.223,0.271,0.462,0.467,0.377,0.353,0.15,0.394,0.494,0,0.401,0.945,0.012,0.608,0.141,0.012,-0.042,-0.133,0.416,0.552,0.543,0.775,0.46,0.346,0.462,0,ARIPHI20240212,1.5,-193,-1.5,159,6,PHI,1.5,-2.0600000000000005,PHI,4.753,-1.5,Under,1.59,0.91,149,-169,0.59,3,5,PHI,8,2,1,-1.5,Over,0,1,0.59,-1,1.59
MIN,VEG,-0.251,-0.335,0.476,0.463,-0.096,-0.153,-0.36,0.572,0.414,0.433,0.451,0.512,0.528,0.713,0.498,0,0.38,0.498,-0.427,0.562,0.333,0.235,2.486,-0.843,0.725,0.64,0.659,0.498,0.663,0.625,0.716,0,MINVEG20240212,1.5,-207,-1.5,170,5.5,VEG,1.5,-2.4800000000000004,VEG,5.965999999999999,-1.5,Over,1.7,0.91,160,-180,0.56,5,3,MIN,8,2,0,1.5,Over,1,0,-1,0.91,-1
TBL,BOS,0.38,-0.12,-1.822,0.484,0.252,0.223,-0.566,0.767,0.508,0.538,0.51,0.273,0.486,0.575,0.723,0,0.251,0.534,-0.961,0.544,-0.12,0.253,1.177,1.519,0.797,0.688,0.686,0.42,0.632,0.704,0.838,0,TBLBOS20240213,1.5,-181,-1.5,150,6,BOS,1.5,-2.160000000000001,BOS,6.2170000000000005,-1.5,Over,1.5,0.91,140,-160,0.62,3,2,TBL,5,1,0,1.5,Under,0,0,-1,-1,-1
LAK,BUF,0.889,1.243,-1.185,0.647,0.208,0.261,0.974,0.303,0.652,0.628,0.671,0.775,0.52,0.515,0.504,0,0.025,0.278,0.824,0.541,-0.196,-0.061,-0.132,0.255,0.399,0.416,0.475,0.4,0.396,0.419,0.483,0,LAKBUF20240213,-1.5,172,1.5,-207,6,LAK,1.5,1.5600000000000005,LAK,5.393000000000001,-1.5,Under,1.72,0.91,-162,142,0.62,0,7,BUF,7,7,0,1.5,Over,0,0,-1,-1,-1
STL,TOR,-0.546,-0.296,0.578,0.444,0.353,0.092,0.519,-0.037,0.541,0.459,0.502,0.674,0.703,0.732,0.609,0,1.17,-0.191,-0.823,0.562,0.794,0.252,-0.827,0.051,0.453,0.568,0.535,0.414,0.55,0.559,0.491,0,STLTOR20240213,1.5,-144,-1.5,122,6.5,TOR,1.5,-0.7300000000000013,TOR,7.111,1.5,Over,0.69,0.91,112,-132,0.76,1,4,TOR,5,3,1,-1.5,Under,0,0,0.76,-1,-1
ANA,MTL,-1.127,-1.157,0.509,0.327,-0.067,-0.311,-0.193,-0.415,0.284,0.307,0.27,0.492,0.522,0.368,0.301,0,-1.166,-1.636,1.187,0.3,-0.289,0.115,-0.122,-0.286,0.338,0.29,0.244,0.321,0.334,0.182,0.24,0,ANAMTL20240213,1.5,-207,-1.5,171,6.5,MTL,1.5,-0.13999999999999968,MTL,6.5,1.5,Under,0.48,0.91,161,-181,0.55,0,5,MTL,5,5,1,-1.5,Under,1,0,0.55,0.91,-1
COL,WSH,1.239,0.166,-0.817,0.596,0.964,0.743,-0.463,0.091,0.597,0.644,0.617,0.22,0.411,0.636,0.578,0,-1.621,0.06,0.874,0.393,-0.155,-0.443,0.012,-0.088,0.326,0.311,0.32,0.556,0.344,0.245,0.329,0,COLWSH20240213,-1.5,142,1.5,-170,6,COL,1.5,2.5699999999999994,COL,5.3919999999999995,-1.5,Under,1.42,0.91,-132,112,0.76,6,3,COL,9,3,1,-1.5,Over,0,1,0.76,-1,1.42
SEA,NYI,-0.803,0.451,0.053,0.473,-0.069,0.238,0.436,-0.132,0.48,0.43,0.431,0.224,0.268,0.343,0.263,1,-0.319,-1.373,0.966,0.384,0.583,0.19,0.555,0.023,0.599,0.393,0.436,0.598,0.489,0.513,0.343,0,SEANYI20240213,1.5,-192,-1.5,159,6,NYI,1.5,-0.4500000000000006,NYI,5.800000000000001,1.5,Under,0.52,0.91,149,-169,0.59,2,1,SEA,3,1,0,1.5,Under,1,1,-1,0.91,0.52
NJD,NSH,0.567,-0.43,-0.343,0.504,0.356,0.086,-0.789,0.257,0.405,0.451,0.457,0.472,0.432,0.475,0.429,1,0.03,0.005,0.417,0.511,0.187,0.017,-0.235,-0.219,0.383,0.48,0.444,0.429,0.381,0.339,0.387,0,NJDNSH20240213,1.5,-200,-1.5,167,6.5,NSH,1.5,-0.27000000000000046,NSH,7.022,1.5,Over,0.5,0.91,157,-177,0.56,4,2,NJD,6,2,0,1.5,Under,0,1,-1,-1,0.5
CAR,DAL,1.047,1.609,-2.097,0.671,0.047,0.543,-0.362,0.165,0.47,0.62,0.641,0.668,0.707,0.615,0.599,0,0.966,0.102,-0.286,0.58,0.228,0.553,-0.17,1.023,0.637,0.663,0.633,0.537,0.563,0.553,0.66,0,CARDAL20240213,1.5,-245,-1.5,199,6.5,DAL,1.5,-0.3200000000000003,DAL,6.302,1.5,Under,0.41,0.91,189,-209,0.48,2,4,DAL,6,2,1,-1.5,Under,1,0,0.48,0.91,-1
VAN,CHI,0.302,0.823,-0.49,0.58,0.648,0.87,0.862,0.642,0.823,0.765,0.68,0.324,0.412,0.444,0.493,0,-2.375,-1.17,1.717,0.251,-0.248,-0.598,-0.519,-0.76,0.131,0.116,0.119,0.375,0.151,0.221,0.215,0,VANCHI20240213,-1.5,-108,1.5,-113,5.5,VAN,-1.5,5.210000000000001,VAN,4.273999999999999,-1.5,Under,0.93,0.91,118,-138,1.18,4,2,VAN,6,2,1,-1.5,Over,0,1,1.18,-1,0.93
DET,EDM,0.154,-0.648,-0.63,0.448,0.079,0.447,0.108,0.476,0.566,0.602,0.531,0.66,0.713,0.669,0.745,0,1.259,0.991,-1.447,0.651,0.442,0.341,0.484,0.274,0.624,0.664,0.682,0.354,0.528,0.655,0.705,0,DETEDM20240213,1.5,-128,-1.5,107,6.5,EDM,1.5,-1.9100000000000001,EDM,7.07,-1.5,Over,1.07,0.91,97,-117,0.85,4,8,EDM,12,4,1,-1.5,Over,1,1,0.85,0.91,1.07
SJS,WPG,-2.552,-2.423,1.766,0.137,-0.308,-0.592,-0.306,-0.405,0.221,0.058,0.103,0.374,0.498,0.498,0.439,0,-0.004,1.473,1.154,0.641,-0.074,0.289,1.601,0.4,0.712,0.686,0.656,0.31,0.289,0.283,0.353,0,SJSWPG20240214,1.5,135,-1.5,-161,5.5,WPG,-1.5,-5.930000000000001,WPG,4.394,-1.5,Under,0.62,0.91,-171,151,1.51,0,1,WPG,1,1,1,1.5,Under,1,0,1.51,0.91,-1
MIN,ARI,-0.202,-0.329,0.462,0.467,-0.062,-0.141,-0.43,0.599,0.423,0.445,0.473,0.666,0.54,0.693,0.69,0,-1.077,-0.43,-0.49,0.37,0.042,-0.13,0.161,0.255,0.469,0.457,0.361,0.313,0.228,0.312,0.35,0,MINARI20240214,-1.5,204,1.5,-254,6,MIN,1.5,0.7199999999999993,MIN,5.4799999999999995,1.5,Under,0.39,0.91,-194,174,0.52,3,1,MIN,4,2,1,-1.5,Under,1,0,0.52,0.91,-1
SEA,BOS,-0.828,0.514,0.127,0.477,-0.07,0.067,0.518,-0.164,0.473,0.436,0.447,0.39,0.357,0.423,0.331,0,0.246,0.586,-0.851,0.55,-0.148,0.123,1.232,1.508,0.777,0.681,0.669,0.475,0.552,0.569,0.757,0,SEABOS20240215,1.5,-160,-1.5,132,5.5,BOS,1.5,-2.620000000000001,BOS,4.318,-1.5,Under,1.32,0.91,122,-142,0.7,4,1,SEA,5,3,0,1.5,Under,1,0,-1,0.91,-1
FLA,BUF,1.086,1.659,-0.771,0.704,0.428,0.217,0.864,-0.042,0.617,0.689,0.754,0.911,0.807,0.875,0.77,1,0.089,0.344,0.742,0.55,-0.199,0.019,0.014,0.342,0.451,0.467,0.542,0.727,0.779,0.616,0.611,0,FLABUF20240215,-1.5,153,1.5,-185,6.5,FLA,1.5,1.7199999999999998,FLA,5.172000000000001,-1.5,Under,1.53,0.91,-143,123,0.7,4,0,FLA,4,4,1,-1.5,Under,1,1,0.7,0.91,1.53
PHI,TOR,0.441,0.96,0.032,0.613,0.199,0.135,-0.184,-0.142,0.43,0.558,0.561,0.751,0.618,0.44,0.458,0,1.151,-0.057,-0.839,0.571,0.802,0.19,-1.916,0.051,0.316,0.58,0.511,0.558,0.59,0.674,0.587,0,PHITOR20240215,1.5,-189,-1.5,157,6,TOR,1.5,0.09999999999999964,PHI,6.689,1.5,Over,0.53,0.91,147,-167,1.47,3,4,TOR,7,1,0,1.5,Over,1,1,-1,0.91,0.53
ANA,OTT,-1.24,-1.238,0.657,0.315,-0.009,-0.345,-0.281,-0.437,0.291,0.275,0.236,0.13,0.232,0.292,0.254,0,0.982,-0.825,0.829,0.529,0.094,0.358,-1.065,0.441,0.406,0.488,0.507,0.71,0.559,0.592,0.649,0,ANAOTT20240215,1.5,-124,-1.5,103,6.5,OTT,1.5,-3.1100000000000003,OTT,7.805,-1.5,Over,1.03,0.91,93,-113,0.88,5,1,ANA,6,4,0,1.5,Under,0,0,-1,-1,-1
COL,TBL,1.296,0.18,-0.769,0.603,1.003,0.777,-0.551,0.099,0.599,0.651,0.625,0.385,0.329,0.592,0.645,0,0.309,-0.131,-1.96,0.475,0.226,0.215,-0.547,0.753,0.512,0.541,0.507,0.372,0.456,0.635,0.692,0,COLTBL20240215,1.5,-228,-1.5,185,6.5,TBL,1.5,0.7799999999999994,COL,7.556000000000001,1.5,Over,0.44,0.91,175,-195,1.75,3,6,TBL,9,3,0,-1.5,Over,1,0,-1,0.91,-1
LAK,NJD,0.781,1.151,-1.093,0.633,0.17,0.187,0.671,0.264,0.594,0.592,0.605,0.516,0.375,0.322,0.301,0,0.646,-0.408,-0.246,0.514,0.388,0.041,-0.826,0.249,0.409,0.463,0.481,0.617,0.607,0.503,0.496,0,LAKNJD20240215,1.5,-252,-1.5,203,6.5,NJD,1.5,0.8399999999999999,LAK,6.684,1.5,Over,0.4,0.91,193,-213,1.93,2,1,LAK,3,1,1,1.5,Under,0,1,1.93,-1,0.4
MTL,NYR,-1.031,-1.45,0.985,0.321,-0.22,0.06,-0.112,-0.269,0.359,0.31,0.285,0.329,0.425,0.401,0.281,0,0.436,0.988,-0.963,0.595,-0.069,0.391,0.35,0.414,0.568,0.629,0.63,0.673,0.842,0.679,0.582,0,MTLNYR20240215,1.5,-120,-1.5,100,6,NYR,1.5,-3.85,NYR,5.867,-1.5,Under,1,0.91,90,-110,0.91,4,7,NYR,11,3,1,-1.5,Over,0,1,0.91,-1,1
EDM,STL,1.372,0.895,-1.339,0.655,0.515,0.469,0.445,0.284,0.648,0.678,0.705,0.555,0.583,0.682,0.754,0,-0.647,-0.325,0.586,0.434,0.329,0.078,0.51,-0.053,0.539,0.446,0.481,0.6,0.576,0.635,0.59,0,EDMSTL20240215,-1.5,109,1.5,-132,6.5,EDM,1.5,1.8399999999999999,EDM,6.154999999999999,-1.5,Under,1.09,0.91,-99,79,1.01,3,6,STL,9,3,0,1.5,Over,0,0,-1,-1,-1
DAL,NSH,0.919,0.107,-0.294,0.576,0.228,0.568,-0.155,1.249,0.671,0.673,0.648,0.582,0.624,0.657,0.609,0,0.011,-0.104,0.342,0.499,0.204,-0.003,-0.215,-0.245,0.395,0.47,0.43,0.358,0.3,0.332,0.319,0,DALNSH20240215,-1.5,158,1.5,-190,6,DAL,1.5,1.7800000000000002,DAL,6.927,-1.5,Over,1.58,0.91,-148,128,0.68,9,2,DAL,11,7,1,-1.5,Over,1,1,0.68,0.91,1.58
PIT,CHI,0.408,0.603,0.88,0.598,0.374,-0.022,0.834,-0.255,0.548,0.532,0.578,0.321,0.518,0.414,0.458,1,-2.331,-1.22,1.636,0.249,-0.068,-0.727,-0.608,-0.767,0.15,0.117,0.125,0.322,0.274,0.179,0.225,0,PITCHI20240215,-1.5,132,1.5,-158,5.5,PIT,1.5,4.129999999999999,PIT,4.694,-1.5,Under,1.32,0.91,-122,102,0.82,4,1,PIT,5,3,1,-1.5,Under,1,1,0.82,0.91,1.32
SJS,CGY,-2.62,-2.365,1.739,0.136,-0.331,-0.616,-0.183,-0.425,0.229,0.062,0.109,0.468,0.43,0.526,0.415,1,0.21,0.184,-0.017,0.531,0.329,0.293,0.268,-0.112,0.528,0.506,0.543,0.596,0.696,0.546,0.501,0,SJSCGY20240215,1.5,105,-1.5,-125,5.5,CGY,-1.5,-4.74,CGY,5.771,-1.5,Over,0.8,0.91,-135,115,1.15,6,3,SJS,9,3,0,1.5,Over,1,0,-1,0.91,-1
DET,VAN,0.218,-0.808,-0.768,0.437,0.074,0.429,0.254,0.513,0.592,0.586,0.514,0.365,0.63,0.625,0.635,0,0.348,0.871,-0.416,0.589,0.724,0.882,0.886,0.649,0.832,0.764,0.697,0.504,0.432,0.45,0.538,0,DETVAN20240215,1.5,-156,-1.5,130,6.5,VAN,1.5,-2.2299999999999995,VAN,6.503,-1.5,Over,1.3,0.91,120,-140,0.71,1,4,VAN,5,3,1,-1.5,Under,0,1,0.71,-1,1.3
CAR,ARI,0.999,1.612,-2.184,0.665,0.042,0.515,-0.423,0.155,0.463,0.609,0.627,0.591,0.614,0.644,0.54,0,-1.138,-0.477,-0.435,0.362,0.023,-0.168,-0.485,0.218,0.371,0.447,0.317,0.324,0.287,0.193,0.344,0,CARARI20240216,-1.5,118,1.5,-139,6,CAR,1.5,2.6999999999999993,CAR,4.726,-1.5,Under,1.18,0.91,-108,88,0.93,5,1,CAR,6,4,1,-1.5,Under,1,1,0.93,0.91,1.18
LAK,BOS,0.728,1.216,-1.086,0.634,0.182,0.179,0.749,0.248,0.6,0.596,0.623,0.487,0.524,0.393,0.393,0,0.214,0.596,-0.773,0.549,-0.172,0.108,1.138,1.478,0.757,0.663,0.634,0.218,0.32,0.5,0.615,0,LAKBOS20240217,1.5,-184,-1.5,154,5.5,BOS,1.5,-0.5099999999999998,BOS,5.13,1.5,Under,0.54,0.91,144,-164,0.61,5,4,LAK,9,1,0,1.5,Over,0,1,-1,-1,0.54
EDM,DAL,1.389,0.808,-1.291,0.65,0.514,0.442,0.309,0.271,0.623,0.656,0.665,0.393,0.401,0.527,0.631,0,1.091,0.153,-0.405,0.591,0.334,0.638,-0.07,1.222,0.701,0.706,0.701,0.84,0.818,0.79,0.779,0,EDMDAL20240217,1.5,-234,-1.5,189,6.5,DAL,1.5,-0.7599999999999998,DAL,7.519,1.5,Over,0.43,0.91,179,-199,0.5,4,3,EDM,7,1,0,1.5,Over,1,1,-1,0.91,0.43
OTT,CHI,0.916,-0.81,0.982,0.528,0.098,0.056,-1.096,0.403,0.349,0.458,0.458,0.457,0.529,0.4,0.493,0,-2.381,-1.194,1.647,0.247,-0.079,-0.767,-0.543,-0.773,0.135,0.109,0.118,0.323,0.294,0.177,0.199,0,OTTCHI20240217,-1.5,131,1.5,-156,6.5,OTT,1.5,3,OTT,6.539,-1.5,Over,1.31,0.91,-121,101,0.83,2,3,CHI,5,1,0,1.5,Under,0,0,-1,-1,-1
DET,CGY,0.145,-0.751,-0.738,0.437,0.119,0.385,0.145,0.501,0.572,0.573,0.488,0.349,0.451,0.529,0.54,0,0.214,0.12,0.084,0.528,0.316,0.324,0.287,-0.099,0.53,0.479,0.516,0.336,0.53,0.441,0.396,0,DETCGY20240217,1.5,-201,-1.5,166,6.5,CGY,1.5,-0.6800000000000006,CGY,6.99,1.5,Over,0.5,0.91,156,-176,0.57,5,0,DET,5,5,0,1.5,Under,0,1,-1,-1,0.5
FLA,TBL,1.091,1.656,-0.863,0.703,0.433,0.084,1.049,-0.023,0.624,0.708,0.766,0.933,0.916,0.883,0.845,0,0.404,-0.123,-1.894,0.485,0.252,0.274,-0.461,0.78,0.532,0.56,0.527,0.703,0.49,0.619,0.672,0,FLATBL20240217,-1.5,201,1.5,-247,6.5,FLA,1.5,1.9899999999999993,FLA,5.962000000000001,-1.5,Under,2.01,0.91,-191,171,0.52,9,2,FLA,11,7,1,-1.5,Over,0,1,0.52,-1,2.01
NSH,STL,-0.032,-0.29,0.429,0.483,0.185,-0.025,-0.402,-0.23,0.358,0.442,0.391,0.249,0.216,0.241,0.278,0,-0.576,-0.347,0.538,0.437,0.349,0.161,0.531,-0.005,0.557,0.466,0.507,0.648,0.669,0.69,0.72,0,NSHSTL20240217,1.5,-267,-1.5,215,6,STL,1.5,-1.56,STL,6.029000000000001,-1.5,Over,2.15,0.91,205,-225,0.44,5,2,NSH,7,3,0,1.5,Over,1,0,-1,0.91,-1
BUF,MIN,0.067,0.325,0.856,0.548,-0.228,-0.018,-0.32,0.299,0.385,0.455,0.508,0.638,0.633,0.601,0.579,0,-0.147,-0.242,0.401,0.477,-0.062,-0.169,-0.286,0.584,0.429,0.454,0.478,0.66,0.625,0.612,0.63,0,BUFMIN20240217,1.5,-207,-1.5,171,6,MIN,1.5,-0.09999999999999964,MIN,5.837,1.5,Under,0.48,0.91,161,-181,0.55,3,2,BUF,5,1,0,1.5,Under,1,1,-1,0.91,0.48
ANA,TOR,-1.228,-1.159,0.5,0.319,0.012,-0.298,-0.225,-0.405,0.3,0.299,0.269,0.352,0.418,0.467,0.326,0,1.141,-0.055,-0.743,0.572,0.892,0.24,-0.757,0.03,0.474,0.587,0.568,0.559,0.561,0.644,0.629,0,ANATOR20240217,1.5,-110,-1.5,-111,6.5,TOR,1.5,-3.3899999999999992,TOR,7.127,-1.5,Over,0.9,0.91,-121,101,1.01,2,9,TOR,11,7,1,-1.5,Over,1,1,1.01,0.91,0.9
WSH,MTL,-1.595,-0.05,0.813,0.385,-0.162,-0.426,-0.023,-0.095,0.327,0.301,0.311,0.492,0.342,0.27,0.28,0,-0.981,-1.533,0.986,0.319,-0.217,0.089,-0.227,-0.233,0.343,0.3,0.274,0.322,0.4,0.417,0.239,0,WSHMTL20240217,-1.5,204,1.5,-252,6,WSH,1.5,-0.03000000000000025,MTL,5.007000000000001,1.5,Under,0.4,0.91,-194,174,1.74,4,3,WSH,7,1,0,1.5,Over,0,1,-1,-1,0.4
PHI,NJD,0.439,0.946,-0.004,0.611,0.196,0.142,-0.266,-0.134,0.412,0.553,0.549,0.544,0.712,0.497,0.363,0,0.564,-0.352,-0.228,0.512,0.363,0.001,-0.682,0.22,0.408,0.46,0.472,0.599,0.519,0.496,0.446,0,PHINJD20240217,1.5,-206,-1.5,170,6,NJD,1.5,0.3700000000000001,PHI,6.409000000000001,1.5,Over,0.49,0.91,160,-180,1.6,3,6,NJD,9,3,0,-1.5,Over,1,0,-1,0.91,-1
WPG,VAN,-0.021,1.605,1.161,0.65,-0.088,0.29,1.59,0.363,0.705,0.684,0.664,0.461,0.351,0.291,0.366,0,0.307,0.932,-0.452,0.59,0.74,0.885,0.925,0.609,0.837,0.774,0.712,0.643,0.492,0.543,0.57,0,WPGVAN20240217,1.5,-246,-1.5,199,5.5,VAN,1.5,-0.879999999999999,VAN,3.749,1.5,Under,0.41,0.91,189,-209,0.48,4,2,WPG,6,2,0,1.5,Over,0,1,-1,-1,0.41
CAR,VEG,1.02,1.64,-2.27,0.667,0.072,0.534,-0.26,0.194,0.492,0.621,0.648,0.569,0.655,0.684,0.629,1,0.363,0.454,-0.41,0.557,0.448,0.253,2.225,-0.063,0.798,0.625,0.67,0.533,0.546,0.531,0.683,0,CARVEG20240217,1.5,-262,-1.5,212,6,VEG,1.5,-0.6200000000000001,VEG,5.289,1.5,Under,0.38,0.91,202,-222,0.45,3,1,CAR,4,2,0,1.5,Under,1,1,-1,0.91,0.38
CBJ,SJS,-0.42,-1.636,1.483,0.365,-0.331,0.182,-0.51,0.175,0.356,0.298,0.309,0.351,0.29,0.356,0.306,0,-2.536,-2.33,1.609,0.143,-0.289,-0.583,-0.118,-0.364,0.242,0.084,0.133,0.529,0.512,0.569,0.497,0,CBJSJS20240217,-1.5,168,1.5,-205,6.5,CBJ,1.5,1.3599999999999999,CBJ,7.010000000000001,1.5,Over,0.49,0.91,-158,138,0.63,4,3,CBJ,7,1,1,1.5,Over,1,1,0.63,0.91,0.49
NYR,NYI,0.517,0.949,-0.991,0.598,-0.033,0.448,0.337,0.48,0.591,0.637,0.642,0.64,0.69,0.734,0.671,0,-0.4,-1.272,0.928,0.385,0.526,0.32,0.647,-0.01,0.626,0.391,0.448,0.499,0.505,0.448,0.435,0,NYRNYI20240218,-1.5,169,1.5,-206,6,NYR,1.5,1.5399999999999991,NYR,6.44,-1.5,Over,1.69,0.91,-159,139,0.63,6,5,NYR,11,1,1,1.5,Over,1,0,0.63,0.91,-1
LAK,PIT,0.769,1.172,-1.111,0.633,0.188,0.234,0.691,0.244,0.609,0.598,0.629,0.374,0.569,0.456,0.43,1,0.382,0.691,0.868,0.603,0.3,-0.017,0.906,-0.217,0.555,0.54,0.595,0.473,0.541,0.537,0.499,0,LAKPIT20240218,1.5,-231,-1.5,188,6,PIT,1.5,-0.05999999999999961,PIT,5.288,1.5,Under,0.43,0.91,178,-198,0.51,2,1,LAK,3,1,0,1.5,Under,1,1,-1,0.91,0.43
ARI,COL,-1.187,-0.494,-0.354,0.358,-0.012,-0.221,-0.736,0.182,0.311,0.433,0.293,0.307,0.274,0.185,0.309,0,1.261,0.094,-0.865,0.591,0.946,0.774,-0.469,0.09,0.606,0.632,0.599,0.407,0.307,0.424,0.52,0,ARICOL20240218,1.5,-111,-1.5,-110,6.5,COL,1.5,-3.4600000000000004,COL,6.473999999999999,-1.5,Under,0.91,0.91,-120,100,1,3,4,COL,7,1,1,1.5,Over,0,0,1,-1,-1
ANA,BUF,-1.291,-1.286,0.613,0.306,-0.018,-0.336,-0.363,-0.306,0.275,0.273,0.231,0.24,0.243,0.269,0.268,0,0.03,0.366,0.937,0.55,-0.203,-0.033,0.122,0.273,0.441,0.462,0.532,0.726,0.612,0.669,0.576,0,ANABUF20240219,1.5,-144,-1.5,121,6.5,BUF,1.5,-3.41,BUF,5.659000000000001,-1.5,Under,1.21,0.91,111,-131,0.76,4,3,ANA,7,1,0,1.5,Over,0,0,-1,-1,-1
DAL,BOS,1.033,0.184,-0.551,0.586,0.312,0.614,-0.134,1.219,0.7,0.697,0.68,0.764,0.722,0.73,0.687,0,0.222,0.535,-0.763,0.545,-0.072,0.096,1.074,1.487,0.781,0.656,0.633,0.345,0.391,0.442,0.54,0,DALBOS20240219,1.5,-234,-1.5,191,6,BOS,1.5,0.07000000000000028,DAL,6.5360000000000005,1.5,Over,0.43,0.91,181,-201,1.81,3,4,BOS,7,1,0,1.5,Over,1,1,-1,0.91,0.43
TOR,STL,1.263,0.042,-0.92,0.586,0.965,0.327,-0.732,0.101,0.511,0.607,0.604,0.743,0.69,0.69,0.679,0,-0.581,-0.373,0.539,0.434,0.346,0.143,0.501,-0.036,0.552,0.452,0.483,0.444,0.593,0.573,0.62,0,TORSTL20240219,-1.5,154,1.5,-185,6.5,TOR,1.5,0.8099999999999996,TOR,7.013000000000001,1.5,Over,0.54,0.91,-144,124,0.69,4,2,TOR,6,2,1,-1.5,Under,0,0,0.69,-1,-1
VAN,MIN,0.274,0.92,-0.357,0.588,0.672,0.881,0.876,0.571,0.839,0.761,0.699,0.563,0.543,0.476,0.501,0,-0.188,-0.199,0.332,0.476,-0.067,-0.183,-0.287,0.539,0.419,0.45,0.471,0.579,0.611,0.533,0.681,0,VANMIN20240219,-1.5,185,1.5,-227,6.5,VAN,1.5,1.879999999999999,VAN,5.365,-1.5,Under,1.85,0.91,-175,155,0.57,7,10,MIN,17,3,0,1.5,Over,0,0,-1,-1,-1
DET,SEA,0.129,-0.665,-0.916,0.439,0.122,0.398,0.419,0.552,0.627,0.598,0.525,0.495,0.5,0.653,0.602,0,-0.858,0.563,0.01,0.477,-0.047,0.056,0.645,-0.156,0.488,0.454,0.469,0.56,0.438,0.446,0.448,0,DETSEA20240219,1.5,-215,-1.5,177,6,SEA,1.5,0.16000000000000014,DET,5.373000000000001,1.5,Under,0.47,0.91,167,-187,1.67,4,3,DET,7,1,1,1.5,Over,0,1,1.67,-1,0.47
WPG,CGY,-0.024,1.601,0.995,0.646,0.003,0.275,1.664,0.345,0.739,0.691,0.689,0.612,0.468,0.405,0.435,0,0.144,0.133,0.26,0.527,0.271,0.287,0.136,-0.134,0.497,0.451,0.481,0.117,0.282,0.388,0.313,0,WPGCGY20240219,-1.5,193,1.5,-238,5.5,WPG,1.5,1.6799999999999997,WPG,4.386,-1.5,Under,1.93,0.91,-183,163,0.55,3,6,CGY,9,3,0,1.5,Over,0,0,-1,-1,-1
